timestamp,winner,loser,draw,game_duration,number_of_moves,game_sequence
2023-11-28 23:07:44,X,O,False,13.17388105392456,5,"[(<logic.HumanPlayer object at 0x101208fa0>, (0, 0)), (<logic.BotPlayer object at 0x101208790>, (1, 1)), (<logic.HumanPlayer object at 0x101208fa0>, (0, 1)), (<logic.BotPlayer object at 0x101208790>, (1, 0)), (<logic.HumanPlayer object at 0x101208fa0>, (0, 2))]"
2023-11-28 23:14:39,X,O,False,8.727126121520996,5,"[(<logic.HumanPlayer object at 0x104bf3970>, (0, 1)), (<logic.BotPlayer object at 0x104bf39a0>, (0, 0)), (<logic.HumanPlayer object at 0x104bf3970>, (1, 1)), (<logic.BotPlayer object at 0x104bf39a0>, (2, 2)), (<logic.HumanPlayer object at 0x104bf3970>, (2, 1))]"
2023-11-28 23:14:52,O,X,False,13.051462888717651,6,"[(<logic.HumanPlayer object at 0x104bf3970>, (1, 1)), (<logic.BotPlayer object at 0x104bf39a0>, (2, 1)), (<logic.HumanPlayer object at 0x104bf3970>, (0, 1)), (<logic.BotPlayer object at 0x104bf39a0>, (2, 0)), (<logic.HumanPlayer object at 0x104bf3970>, (1, 0)), (<logic.BotPlayer object at 0x104bf39a0>, (2, 2))]"
